"Date de vaccination","0-4 ans","5-11 ans","12-17 ans","18-29 ans","30-49 ans","50-69 ans","70-79 ans","80 ans et plus","Ensemble du Québec","12 ans et plus"
"2020-12-14 00:00:00",0,0,0,0.0005002001,0.001576637,0.0020935076,0.0033333889,0.0321005046,0.0029628451,0.0033829846
"2020-12-15 00:00:00",0,0,0,0.0093370682,0.0204524861,0.0213359608,0.008718094,0.0593512927,0.0161323417,0.0184199517
"2020-12-16 00:00:00",0,0,0.0001762848,0.0204248366,0.0396349034,0.038529449,0.0101283739,0.0595822316,0.0274471438,0.0313392237
"2020-12-17 00:00:00",0,0,0.0001762848,0.0313458717,0.0586421389,0.0544311984,0.0112822393,0.0605059871,0.03835368,0.0437923364
"2020-12-18 00:00:00",0,0,0.0001762848,0.039849273,0.0746274867,0.0672149578,0.0123078974,0.0609678649,0.0472655448,0.053967928
"2020-12-19 00:00:00",0,0,0.0003525695,0.0487695078,0.0892551748,0.0791969483,0.0141027991,0.0611988037,0.0557341493,0.0636374037
"2020-12-20 00:00:00",0,0,0.0003525695,0.0496031746,0.0919266986,0.0816022549,0.0143592137,0.0614297426,0.0572272366,0.0653422149
"2020-12-21 00:00:00",0,0,0.0003525695,0.0546885421,0.0992843382,0.0879718633,0.0200003333,0.0847545697,0.0632579095,0.0722280537
"2020-12-22 00:00:00",0,0,0.0005288543,0.0667767107,0.1225397345,0.1145638645,0.0424366047,0.1960671108,0.0857825311,0.0979467281
"2020-12-23 00:00:00",0,0,0.0008814238,0.1071261838,0.1868314895,0.1735829626,0.0629497671,0.2665034699,0.1294553346,0.1478124543
"2020-12-24 00:00:00",0,0,0.0019391324,0.1426403895,0.2367583291,0.2211991255,0.0756422863,0.3180028405,0.1640179726,0.1872761686
"2020-12-25 00:00:00",0,0,0.0019391324,0.1430572229,0.2368459201,0.221288211,0.0757704936,0.3184647183,0.1641579495,0.1874359947
"2020-12-26 00:00:00",0,0,0.0028205562,0.1806555956,0.2967143322,0.272957761,0.0830783077,0.3320901124,0.2003069927,0.2287110709
"2020-12-27 00:00:00",0,0,0.00370198,0.2109177004,0.3399842599,0.3140261448,0.0857706603,0.332782929,0.2271592346,0.2593710339
"2020-12-28 00:00:00",0,0,0.0044071191,0.2400126717,0.3906556226,0.3587024885,0.0888476346,0.3374017066,0.2569859863,0.2934273004
"2020-12-29 00:00:00",0,0,0.0051122581,0.2704415099,0.436027733,0.4025770634,0.093847718,0.3422514232,0.2855646104,0.3260584513
"2020-12-30 00:00:00",0,0,0.0052885429,0.3087068161,0.4992683966,0.4542466134,0.100129874,0.3498724063,0.3222618966,0.3679595129
"2020-12-31 00:00:00",0,0,0.0052885429,0.3142090169,0.5061004905,0.4615516188,0.1017965684,0.3501033451,0.3269277944,0.3732870477
"2021-01-01 00:00:00",0,0,0.0052885429,0.3152927838,0.5075019456,0.4621752168,0.1026940193,0.3510271007,0.3277443265,0.3742193663
"2021-01-02 00:00:00",0,0.0001514158,0.0054648277,0.3256302521,0.5199398601,0.4736226947,0.1052581646,0.352412734,0.3358279945,0.3834360016
"2021-01-03 00:00:00",0,0.0001514158,0.005993682,0.35405829,0.5528302606,0.495493168,0.1079505171,0.3533364895,0.3546198979,0.4048926482
"2021-01-04 00:00:00",0,0.0001514158,0.0063462515,0.391823396,0.6032388504,0.5308155415,0.1244892543,0.4182303153,0.3873861652,0.4423052616
"2021-01-05 00:00:00",0,0.0001514158,0.0068751058,0.4551820728,0.6889903873,0.5956251926,0.1810286582,0.7048254679,0.4557182386,0.5203270094
"2021-01-06 00:00:00",0,0.0001514158,0.0079328144,0.5706449246,0.846697887,0.7252890377,0.2780815578,1.1267508054,0.5780464143,0.6600016542
"2021-01-07 00:00:00",0,0.0001514158,0.0098719467,0.6696845405,1.0098798208,0.8753979892,0.4424432715,1.9354987703,0.7306096077,0.8341987248
"2021-01-08 00:00:00",0,0.0003028316,0.0114585096,0.7873982927,1.1867259424,1.0323665188,0.5968048185,2.5816657622,0.8820879799,1.0071438247
"2021-01-09 00:00:00",0,0.0003028316,0.0118110791,0.8787681739,1.327221821,1.1416298001,0.6786010536,2.8620255649,0.9825330949,1.121832331
"2021-01-10 00:00:00",0,0.0003028316,0.013397642,0.9610510871,1.4478345547,1.2269291005,0.7362943229,3.0705633754,1.0643962719,1.2153039299
"2021-01-11 00:00:00",0,0.0003028316,0.0137502115,1.0485861011,1.5663889012,1.3105357776,0.7919362759,3.3444568895,1.1490356581,1.3119454119
"2021-01-12 00:00:00",0,0.0004542474,0.0153367744,1.14579165,1.7018920958,1.4083070383,0.8628348934,3.5599228664,1.2417820417,1.417830167
"2021-01-13 00:00:00",0,0.0004542474,0.016394483,1.2552521008,1.8642419157,1.5243408124,0.9271949404,3.7998683648,1.3487710783,1.539990541
"2021-01-14 00:00:00",0,0.0004542474,0.0174521916,1.4084800587,2.0739346423,1.6784140655,1.0105296627,4.0555177072,1.4869749713,1.6977921231
"2021-01-15 00:00:00",0,0.0004542474,0.0192150392,1.5621248499,2.2859923244,1.8350262535,1.0754025388,4.1986998141,1.6192181798,1.8487877794
"2021-01-16 00:00:00",0,0.0004542474,0.0213304564,1.6809223689,2.4232911335,1.9500800878,1.1400190003,4.3917647195,1.7183101845,1.9619313006
"2021-01-17 00:00:00",0,0.0004542474,0.0222118802,1.781212485,2.5199915387,2.0353348454,1.2141227995,4.6273223791,1.7991235344,2.0542042041
"2021-01-18 00:00:00",0,0.0004542474,0.0229170192,1.8865046018,2.6482246848,2.1594753937,1.3437403444,5.169797813,1.9197603222,2.1919476175
"2021-01-19 00:00:00",0,0.0004542474,0.0241510126,1.9997165533,2.7945891569,2.2888274397,1.4722040239,5.5755574287,2.0407237227,2.3300639584
"2021-01-20 00:00:00",0,0.0004542474,0.0252087212,2.1324363079,2.954836794,2.4353284313,1.6373349812,6.013417549,2.1775511759,2.4862939177
"2021-01-21 00:00:00",0,0.0004542474,0.0273241383,2.2924169668,3.1643543387,2.6208042989,1.7952863317,6.4893825849,2.3428639351,2.6750484772
"2021-01-22 00:00:00",0,0.0004542474,0.0283818469,2.4488128585,3.3548646479,2.7732740143,1.8969546928,6.8491853631,2.4829108577,2.8349544356
"2021-01-23 00:00:00",0,0.0004542474,0.029792125,2.5696945445,3.4973751183,2.890465899,1.9608019108,7.0147685415,2.5827377412,2.9489370436
"2021-01-24 00:00:00",0,0.0004542474,0.029792125,2.5859510471,3.5211122649,2.9235611367,1.9992640903,7.0909783726,2.6073503521,2.9770397899
"2021-01-25 00:00:00",0,0.0004542474,0.0299684098,2.6252167534,3.5763821523,2.9849409987,2.0718294023,7.2928189555,2.6604482691,3.0376671364
"2021-01-26 00:00:00",0,0.0004542474,0.0313786879,2.6775710284,3.6345863364,3.0405303078,2.1293944643,7.4269944459,2.7099417801,3.0941789623
"2021-01-27 00:00:00",0,0.0004542474,0.0315549726,2.7149193011,3.6770241501,3.0918435161,2.1860620754,7.6288350288,2.7552709773,3.1459359633
"2021-01-28 00:00:00",0,0.0004542474,0.0317312574,2.7574363079,3.7219145104,3.1320655883,2.2368321523,7.7660127247,2.7952693862,3.1916062558
"2021-01-29 00:00:00",0,0.0004542474,0.0320838269,2.7768607443,3.7442939973,3.1536688053,2.2863201566,7.9366765585,2.8227515243,3.222985436
"2021-01-30 00:00:00",0,0.0004542474,0.0320838269,2.785280779,3.7543231607,3.1635572882,2.2941407998,7.9401406418,2.8300769838,3.2313496657
"2021-01-31 00:00:00",0,0.0004542474,0.0320838269,2.7922835801,3.7634764146,3.1814189171,2.30632049,7.9512257081,2.839840375,3.2424975324
"2021-02-01 00:00:00",0,0.0004542474,0.032788966,2.8003701481,3.771928941,3.1885902943,2.3151667912,7.9544588525,2.8461160075,3.2496630667
